Page,ID,Result,England,France,Italy,Germany,Austria,Turkey,Russia
4301,36124,3,3,0,0,0,3,0,3
4301,37527,1,0,0,0,0,1,0,0
4301,33856,1,0,0,0,0,0,0,1
4301,37520,1,0,0,0,0,1,0,0
4301,36913,3,0,0,3,0,3,3,0
4301,37382,1,0,0,0,0,1,0,0
4301,36672,1,0,0,0,0,1,0,0
4301,31631,2,2,0,0,0,0,2,0
4301,36715,1,1,0,0,0,0,0,0
4301,36737,2,0,2,0,0,0,2,0
4302,35709,1,0,0,0,0,1,0,0
4302,37506,1,0,0,0,0,1,0,0
4302,37487,1,1,0,0,0,0,0,0
4302,35661,1,0,0,0,1,0,0,0
4302,37500,1,0,0,0,0,1,0,0
4302,36382,1,0,0,0,0,1,0,0
4302,35458,4,4,0,0,4,4,4,0
4302,36344,2,0,2,0,0,0,2,0
4302,36778,1,0,0,0,0,1,0,0
4302,36200,3,0,3,0,3,0,3,0
4302,37333,4,4,4,4,0,0,0,4
4302,36546,1,0,0,0,0,0,1,0
4302,35712,1,0,1,0,0,0,0,0
4302,36517,3,3,3,0,0,3,0,0
4303,36919,7,7,7,7,7,7,7,7
4303,36383,1,0,1,0,0,0,0,0
4303,37432,3,3,0,0,3,3,0,0
4303,28472,2,0,2,0,2,0,0,0
4303,37077,1,0,0,0,0,1,0,0
4303,37460,1,0,0,0,0,1,0,0
4303,36547,1,0,0,0,0,1,0,0
4303,35624,1,0,0,0,0,0,1,0
4303,36430,3,0,3,0,0,3,0,3
4303,37235,1,0,0,0,0,1,0,0
4303,35550,2,0,0,0,2,0,2,0
4303,35547,4,0,4,0,4,0,4,4
4304,36299,3,0,3,0,0,0,3,3
4304,34894,3,3,3,3,0,0,0,0
4304,36251,1,1,0,0,0,0,0,0
4304,36519,2,0,2,0,0,0,2,0
4304,36075,2,0,0,0,0,0,2,2
4304,36876,2,0,0,0,0,2,2,0
4304,37227,5,5,5,0,5,5,5,0
4304,37194,1,1,0,0,0,0,0,0
4304,35844,1,0,0,0,1,0,0,0
4304,34415,3,3,0,0,3,0,3,0
4304,35642,3,3,0,0,0,3,0,3
4304,34968,2,0,2,0,0,0,0,2
4304,36895,1,0,0,0,0,0,1,0
4304,32415,3,0,3,0,3,3,0,0
4304,36107,1,0,0,0,0,0,0,1
4305,37195,1,0,0,1,0,0,0,0
4305,35784,3,0,0,3,3,0,0,3
4305,36756,2,2,2,0,0,0,0,0
4305,34231,1,1,0,0,0,0,0,0
4305,33947,2,2,0,0,0,2,0,0
4305,36676,1,0,1,0,0,0,0,0
4305,36688,1,1,0,0,0,0,0,0
4305,34786,1,0,0,0,0,0,0,1
4305,29577,2,0,2,0,0,0,0,2
4305,36405,5,5,0,5,5,5,5,0
4305,35234,1,0,1,0,0,0,0,0
4305,37329,1,0,0,0,0,1,0,0
4305,33086,1,0,0,1,0,0,0,0
4305,36515,1,0,0,0,0,0,1,0
4306,36669,1,0,0,0,0,0,0,1
4306,35794,1,0,0,0,0,0,0,1
4306,36840,1,0,0,0,0,0,0,1
4306,36604,1,0,0,1,0,0,0,0
4306,34331,3,3,0,0,3,0,3,0
4306,36290,1,0,0,0,0,0,0,1
4306,33059,1,0,0,0,1,0,0,0
4306,36529,5,5,5,0,5,5,5,0
4306,36723,3,3,0,0,3,3,0,0
4306,36353,3,3,0,0,3,0,3,0
4306,32884,4,4,0,4,4,4,0,0
4306,36088,1,0,0,0,1,0,0,0
4306,35299,3,3,0,3,0,0,3,0
4307,36371,1,0,0,0,0,1,0,0
4307,35165,1,0,0,0,0,1,0,0
4307,36645,1,0,0,0,1,0,0,0
4307,35731,1,0,0,0,0,1,0,0
4307,36128,3,0,0,3,0,3,0,3
4307,35317,1,1,0,0,0,0,0,0
4307,35620,3,0,0,3,0,0,3,3
4307,35785,2,2,0,0,0,0,2,0
4307,33445,3,3,3,0,0,3,0,0
4307,36851,1,0,0,0,0,0,1,0
4307,35945,2,0,0,0,2,2,0,0
4307,36695,1,0,0,0,0,0,0,1
4307,37310,1,0,0,0,0,1,0,0
4307,35834,1,0,0,0,1,0,0,0
4307,36359,1,0,1,0,0,0,0,0
4308,35795,4,4,4,0,0,4,4,0
4308,36498,1,1,0,0,0,0,0,0
4308,35233,1,0,0,0,1,0,0,0
4308,35489,3,3,0,3,0,3,0,0
4308,34499,1,0,0,0,0,1,0,0
4308,36689,3,3,0,0,0,0,3,3
4308,36038,5,5,0,5,0,5,5,5
4308,35884,1,0,0,0,1,0,0,0
4308,35875,2,2,0,2,0,0,0,0
4308,36148,1,0,0,0,0,0,1,0
4308,36601,1,1,0,0,0,0,0,0
4308,35371,3,0,3,3,0,0,0,3
4308,36759,1,0,0,0,0,1,0,0
4308,36535,3,0,3,0,3,0,3,0
4308,37252,1,1,0,0,0,0,0,0
4309,37133,1,0,0,0,0,1,0,0
4309,35723,2,0,0,2,0,2,0,0
4309,34738,2,2,0,0,0,0,2,0
4309,35035,2,2,0,2,0,0,0,0
4309,35321,2,0,0,0,0,0,2,2
4309,35408,1,0,0,0,0,0,0,1
4309,35087,2,0,0,0,0,0,2,2
4309,34146,1,0,0,0,0,0,0,1
4309,36421,3,0,0,3,3,0,3,0
4309,35684,3,3,0,0,3,3,0,0
4309,34963,1,0,0,0,0,1,0,0
4309,37161,1,1,0,0,0,0,0,0
4309,36167,1,0,0,0,0,1,0,0
4309,36407,1,0,0,0,1,0,0,0
4309,34486,2,0,2,0,0,0,0,2
4310,36051,1,0,0,0,0,1,0,0
4310,35520,1,0,1,0,0,0,0,0
4310,34958,1,0,0,0,0,0,1,0
4310,34259,4,4,0,4,4,4,0,0
4310,31899,3,3,3,0,0,0,3,0
4310,32328,1,0,0,0,0,0,0,1
4310,36240,2,0,2,2,0,0,0,0
4310,36245,4,0,4,4,0,4,0,4
4310,36165,1,0,1,0,0,0,0,0
4310,35741,2,0,0,0,2,0,0,2
4310,36266,1,0,0,0,0,0,0,1
4310,36377,1,0,0,0,0,0,1,0
4310,36561,1,0,0,0,0,0,0,1
4310,35940,1,0,1,0,0,0,0,0
4310,36374,3,3,3,0,0,0,3,0
4311,34736,3,3,3,0,0,0,0,3
4311,34816,3,0,3,0,0,0,3,0
4311,36289,1,0,0,1,0,0,0,0
4311,36452,2,2,0,0,0,2,0,0
4311,36074,5,5,5,5,0,5,0,5
4311,36433,3,0,3,0,3,0,3,0
4311,37113,1,1,0,0,0,0,0,0
4311,35855,2,0,0,2,0,0,0,2
4311,35178,1,1,0,0,0,0,0,0
4311,35942,2,0,0,0,0,0,2,2
4311,36610,1,0,0,0,0,0,0,1
4311,34217,1,0,0,1,0,0,0,0
4311,36904,1,0,0,0,0,0,1,0
4311,36037,1,0,0,0,1,0,0,0
4311,36878,1,0,0,0,0,0,1,0
4312,35591,2,0,2,0,0,2,0,0
4312,36118,2,2,0,0,2,0,0,0
4312,34363,5,5,5,0,0,5,5,5
4312,35886,3,3,0,0,0,3,3,0
4312,35664,3,0,0,3,3,0,3,0
4312,35569,1,0,0,0,0,0,1,0
4312,34831,1,1,0,0,0,0,0,0
4312,36446,3,3,3,0,0,3,0,0
4312,34789,2,0,0,0,2,0,0,2
4312,35867,2,0,0,0,0,0,2,2
4312,36071,1,1,0,0,0,0,0,0
4312,36315,2,0,0,2,2,0,0,0
4312,34312,1,1,0,0,0,0,0,0
4312,31821,1,0,0,0,0,0,0,1
4312,36334,1,1,0,0,0,0,0,0
4313,36423,2,0,0,0,2,2,0,0
4313,35679,1,0,1,0,0,0,0,0
4313,36398,1,0,0,0,0,0,1,0
4313,35059,3,3,3,0,0,0,3,0
4313,35482,1,0,0,0,1,0,0,0
4313,36575,1,0,1,0,0,0,0,0
4313,36174,1,0,0,0,1,0,0,0
4313,35386,4,4,4,0,4,0,4,0
4313,35069,3,0,0,3,0,0,3,3
4313,36386,1,0,0,0,0,0,1,0
4313,35026,1,0,0,0,0,0,0,1
4313,37075,1,0,0,0,0,1,0,0
4313,31272,1,0,1,0,0,0,0,0
4313,35680,1,0,0,0,0,0,0,1
4313,36336,2,2,0,0,0,0,2,0
4314,37071,1,0,0,0,0,1,0,0
4314,35492,1,0,0,0,1,0,0,0
4314,33787,1,0,0,0,0,1,0,0
4314,36608,1,1,0,0,0,0,0,0
4314,35806,1,0,0,0,1,0,0,0
4314,37114,1,0,0,0,0,1,0,0
4314,36297,3,0,0,3,3,3,0,0
4314,35980,2,2,2,0,0,0,0,0
4314,36197,1,0,0,0,0,1,0,0
4314,35409,3,0,0,3,3,0,0,3
4314,37151,1,1,0,0,0,0,0,0
4314,32888,2,0,0,2,0,0,0,2
4314,36558,1,0,0,0,0,0,0,1
4314,36181,1,0,0,0,1,0,0,0
4314,36237,7,7,7,7,7,7,7,7
4315,35922,2,2,0,0,0,0,0,2
4315,36243,2,0,0,2,0,2,0,0
4315,36625,3,3,0,0,3,3,0,0
4315,32923,1,0,0,0,1,0,0,0
4315,37065,4,4,4,4,0,0,0,4
4315,36944,1,1,0,0,0,0,0,0
4315,34879,2,0,0,2,2,0,0,0
4315,36230,1,0,1,0,0,0,0,0
4315,33709,1,0,0,0,1,0,0,0
4315,36248,4,0,4,4,4,4,0,0
4315,35223,1,0,0,0,1,0,0,0
4315,34358,1,0,0,0,0,1,0,0
4315,35135,2,0,2,0,2,0,0,0
4316,35676,1,0,1,0,0,0,0,0
4316,35739,1,0,1,0,0,0,0,0
4316,36552,2,2,0,0,2,0,0,0
4316,36096,2,0,0,2,0,0,0,2
4316,36976,1,0,0,0,0,1,0,0
4316,35948,3,3,0,0,3,0,3,0
4316,35313,1,0,0,0,1,0,0,0
4316,36671,2,2,0,0,0,0,0,2
4316,37008,3,3,0,0,3,3,0,0
4316,36612,1,0,0,0,0,0,1,0
4316,35577,2,0,0,0,2,0,2,0
4316,31440,3,3,0,3,0,3,0,0
4316,35028,1,0,0,0,0,0,1,0
4316,37127,1,1,0,0,0,0,0,0
4316,36154,1,1,0,0,0,0,0,0
4317,36003,1,0,0,0,0,1,0,0
4317,35564,1,0,0,1,0,0,0,0
4317,36853,4,4,4,4,0,0,0,4
4317,35978,1,1,0,0,0,0,0,0
4317,36145,1,0,0,0,0,0,1,0
4317,36819,1,0,0,0,0,1,0,0
4317,35947,1,0,0,0,1,0,0,0
4317,36722,1,0,0,0,0,0,0,1
4317,36346,2,2,2,0,0,0,0,0
4317,33933,1,0,0,0,0,0,1,0
4317,36338,1,1,0,0,0,0,0,0
4317,35043,2,0,0,0,0,0,2,2
4317,34965,1,0,0,0,0,0,0,1
4317,35889,1,0,0,1,0,0,0,0
4317,35770,3,3,3,0,0,0,3,0
4318,35519,2,0,0,0,2,0,2,0
4318,36131,1,0,0,0,1,0,0,0
4318,36703,1,1,0,0,0,0,0,0
4318,33608,1,0,0,0,0,0,0,1
4318,36557,2,0,2,0,0,0,2,0
4318,36351,3,3,0,3,0,3,0,0
4318,36643,1,0,0,0,1,0,0,0
4318,35982,1,0,0,0,0,0,0,1
4318,36657,1,1,0,0,0,0,0,0
4318,36476,2,0,0,0,0,0,2,2
4318,36522,1,0,0,0,1,0,0,0
4318,36794,7,7,7,7,7,7,7,7
4318,36057,3,0,3,3,0,3,0,0
4318,36294,2,0,0,2,0,0,0,2
4318,35487,1,0,0,0,1,0,0,0
4319,35497,3,3,3,0,3,0,0,0
4319,35837,1,0,0,0,0,0,1,0
4319,36221,1,0,0,0,0,1,0,0
4319,35926,1,0,0,0,0,1,0,0
4319,37005,1,0,0,0,0,1,0,0
4319,36086,1,0,0,0,0,0,1,0
4319,36360,4,0,4,0,4,4,4,0
4319,35870,2,2,0,0,0,0,0,2
4319,34007,2,2,2,0,0,0,0,0
4319,36111,2,0,0,0,0,2,2,0
4319,36061,2,0,0,0,0,0,2,2
4319,36049,1,0,0,0,0,0,1,0
4319,36053,1,0,0,0,0,0,1,0
4319,36065,2,2,0,0,2,0,0,0
4319,36822,1,1,0,0,0,0,0,0
4320,31647,4,4,0,4,4,0,4,0
4320,36798,1,1,0,0,0,0,0,0
4320,35846,1,0,0,0,0,0,1,0
4320,34060,1,0,1,0,0,0,0,0
4320,36186,1,0,0,0,0,1,0,0
4320,35696,1,0,0,0,1,0,0,0
4320,34132,1,0,1,0,0,0,0,0
4320,35167,1,0,0,0,0,0,1,0
4320,36888,1,0,0,0,0,1,0,0
4320,35908,2,2,2,0,0,0,0,0
4320,36420,1,0,0,0,0,0,0,1
4320,34370,1,0,0,0,0,1,0,0
4320,36568,1,1,0,0,0,0,0,0
4320,35083,2,0,2,0,0,0,2,0
4320,35334,2,2,0,0,2,0,0,0
4321,36367,2,2,0,0,0,0,0,2
4321,36292,2,2,2,0,0,0,0,0
4321,36396,1,0,0,0,0,0,0,1
4321,35549,1,0,1,0,0,0,0,0
4321,34875,3,3,0,3,0,3,0,0
4321,34809,1,0,0,0,0,0,1,0
4321,36333,2,2,0,0,0,2,0,0
4321,36335,1,0,0,0,0,0,1,0
4321,34105,2,0,2,2,0,0,0,0
4321,36496,1,0,0,0,0,0,0,1
4321,34468,4,4,4,4,0,0,4,0
4321,35782,3,3,0,3,0,0,0,3
4321,36134,1,0,0,0,1,0,0,0
4321,35469,2,0,2,0,0,0,0,2
4321,35722,1,0,0,0,0,1,0,0
4322,34434,2,2,2,0,0,0,0,0
4322,36222,3,3,0,0,3,0,3,0
4322,33757,3,0,3,0,3,0,3,0
4322,35421,1,0,0,0,0,0,1,0
4322,36059,1,0,0,0,0,1,0,0
4322,35377,1,1,0,0,0,0,0,0
4322,36178,3,3,0,0,3,0,3,0
4322,36397,1,0,0,0,0,1,0,0
4322,35082,1,0,0,0,0,0,0,1
4322,35548,2,0,0,2,0,0,2,0
4322,34534,1,0,0,0,0,0,1,0
4322,34458,1,0,0,0,0,0,0,1
4322,36683,1,1,0,0,0,0,0,0
4322,35669,1,0,0,0,0,1,0,0
4322,35830,4,0,4,0,4,0,4,4
4323,36301,2,0,0,0,0,2,0,2
4323,35494,1,1,0,0,0,0,0,0
4323,35231,1,0,0,0,0,0,1,0
4323,36849,3,3,3,0,0,0,0,3
4323,35442,3,3,3,0,0,3,0,0
4323,35309,1,0,0,0,1,0,0,0
4323,34498,4,4,4,4,0,0,4,0
4323,36274,2,2,0,0,2,0,0,0
4323,36605,1,0,0,0,0,1,0,0
4323,35014,2,0,0,2,0,2,0,0
4323,36905,1,0,0,0,0,1,0,0
4323,36728,1,0,0,0,0,0,0,1
4323,35401,2,0,0,2,0,2,0,0
4323,35798,3,3,3,0,0,0,3,0
4324,34195,1,0,1,0,0,0,0,0
4324,35305,3,3,3,0,0,0,3,0
4324,36886,1,0,0,0,0,1,0,0
4324,30074,1,0,1,0,0,0,0,0
4324,36234,3,3,0,0,0,3,0,3
4324,33575,1,0,0,0,0,0,1,0
4324,35554,2,2,0,0,2,0,0,0
4324,36149,2,0,0,2,0,0,2,0
4324,35973,4,4,4,0,0,4,4,0
4324,36125,1,0,0,1,0,0,0,0
4324,35983,1,0,0,0,1,0,0,0
4324,36881,1,1,0,0,0,0,0,0
4324,35824,3,0,3,0,3,0,3,0
4324,36177,4,0,0,0,4,4,4,4
4325,36098,1,0,0,0,1,0,0,0
4325,35938,3,0,0,0,3,3,0,0
4325,35079,1,0,0,0,0,0,1,0
4325,34739,4,4,4,0,4,0,0,4
4325,36765,1,1,0,0,0,0,0,0
4325,32994,1,1,0,0,0,0,0,0
4325,36479,5,5,0,5,5,5,5,0
4325,36127,1,0,0,0,0,0,1,0
4325,34929,1,0,1,0,0,0,0,0
4325,34952,4,4,0,4,4,4,0,0
4325,33432,2,2,2,0,0,0,0,0
4325,36735,1,1,0,0,0,0,0,0
4325,35627,3,3,0,0,0,3,3,0
4325,36029,1,1,0,0,0,0,0,0
4325,36494,2,0,2,0,0,0,2,0
4326,35892,1,0,0,0,0,0,1,0
4326,35461,2,0,2,0,0,0,2,0
4326,36426,1,0,0,0,0,1,0,0
4326,35400,1,0,0,0,0,0,1,0
4326,35501,3,0,3,3,0,0,0,3
4326,34908,5,5,0,5,5,0,5,5
4326,34648,1,0,0,0,0,0,1,0
4326,35734,1,0,0,0,0,0,0,1
4326,35521,1,0,0,0,0,1,0,0
4326,36713,1,1,0,0,0,0,0,0
4326,34905,1,0,0,0,0,0,1,0
4326,35493,1,0,0,0,0,0,1,0
4326,35674,3,3,0,0,0,3,0,3
4326,35769,3,3,3,0,0,0,3,0
4326,36572,1,0,0,0,0,1,0,0
4327,35582,1,0,0,0,0,0,0,1
4327,33758,3,0,0,3,3,0,3,0
4327,36592,1,1,0,0,0,0,0,0
4327,35804,3,3,0,3,0,0,0,3
4327,34309,1,0,0,0,0,0,1,0
4327,36331,1,0,0,0,0,0,0,1
4327,35396,1,0,0,0,0,0,1,0
4327,34916,4,4,4,4,0,4,0,0
4327,36201,1,0,0,0,0,0,0,1
4327,35502,1,1,0,0,0,0,0,0
4327,35752,2,0,0,0,0,2,0,2
4327,35835,1,0,1,0,0,0,0,0
4327,35085,1,0,0,0,0,0,0,1
4327,35132,2,0,2,0,0,0,2,0
4327,33378,3,0,3,0,0,3,0,3
4328,31772,1,0,0,0,0,0,0,1
4328,35530,3,3,3,0,0,0,3,0
4328,34391,1,0,1,0,0,0,0,0
4328,36753,1,1,0,0,0,0,0,0
4328,36050,4,4,4,0,0,4,4,0
4328,33851,1,0,0,0,0,1,0,0
4328,32717,2,2,0,0,0,0,0,2
4328,36105,4,4,0,4,4,0,4,0
4328,31766,2,2,0,0,2,0,0,0
4328,35891,1,0,0,0,1,0,0,0
4328,34680,1,1,0,0,0,0,0,0
4328,33119,2,2,2,0,0,0,0,0
4328,34783,3,3,3,0,0,0,3,0
4329,35970,2,2,0,0,0,0,2,0
4329,35388,1,0,0,1,0,0,0,0
4329,36232,1,1,0,0,0,0,0,0
4329,35754,1,0,0,0,0,0,0,1
4329,35056,3,0,3,0,3,3,0,0
4329,35114,1,1,0,0,0,0,0,0
4329,36121,1,1,0,0,0,0,0,0
4329,36599,1,0,0,0,0,1,0,0
4329,36687,1,0,0,0,0,1,0,0
4329,36066,1,0,0,0,0,1,0,0
4329,36112,1,0,1,0,0,0,0,0
4329,35081,1,0,1,0,0,0,0,0
4329,35670,1,0,0,0,0,1,0,0
4329,34587,4,0,4,0,4,4,4,0
4329,36750,1,1,0,0,0,0,0,0
4330,34803,1,0,0,0,1,0,0,0
4330,34181,1,0,0,0,0,0,0,1
4330,35951,1,0,1,0,0,0,0,0
4330,36116,1,0,0,0,1,0,0,0
4330,34062,1,0,0,0,0,0,1,0
4330,35921,4,4,4,0,0,4,4,0
4330,35821,3,0,3,0,3,0,3,0
4330,36244,1,1,0,0,0,0,0,0
4330,36155,1,0,0,0,0,0,0,1
4330,34695,1,0,1,0,0,0,0,0
4330,36322,7,7,7,7,7,7,7,7
4330,35303,1,0,1,0,0,0,0,0
4330,34602,1,0,0,0,0,0,0,1
4330,35099,3,3,0,0,3,3,0,0
4331,36236,1,1,0,0,0,0,0,0
4331,33815,1,0,0,0,0,1,0,0
4331,36270,2,0,0,2,0,0,0,2
4331,30594,1,0,0,0,0,0,0,1
4331,34705,1,0,0,0,0,1,0,0
4331,36147,1,0,0,0,0,0,0,1
4331,35597,3,3,0,3,0,0,3,0
4331,35981,1,0,0,0,0,1,0,0
4331,33441,1,0,1,0,0,0,0,0
4331,36115,1,0,0,0,0,0,1,0
4331,35831,3,0,0,3,3,0,3,0
4331,36046,3,3,3,3,0,0,0,0
4331,34187,3,0,3,0,0,3,0,3
4331,36015,4,0,4,4,4,0,0,4
4331,35856,1,0,0,1,0,0,0,0
4332,35460,2,0,0,0,0,2,2,0
4332,35711,3,0,3,0,3,0,3,0
4332,34462,3,0,3,0,3,0,0,3
4332,35055,3,3,3,3,0,0,0,0
4332,34305,4,0,4,0,4,4,0,4
4332,36673,1,0,0,0,0,1,0,0
4332,36279,6,6,6,6,6,6,6,0
4332,36330,7,7,7,7,7,7,7,7
4332,35583,1,0,0,0,0,0,1,0
4332,35379,3,0,0,0,3,3,3,0
4332,29820,1,0,1,0,0,0,0,0
4332,34696,1,0,0,0,0,0,1,0
4332,34643,1,0,0,0,0,0,1,0
4332,35419,1,0,0,0,1,0,0,0
4333,35708,1,0,1,0,0,0,0,0
4333,35552,1,0,0,1,0,0,0,0
4333,35247,2,0,0,0,0,0,2,2
4333,35282,3,3,0,3,0,0,3,0
4333,33169,1,0,0,0,0,0,1,0
4333,35183,2,0,0,2,0,2,0,0
4333,35539,1,0,1,0,0,0,0,0
4333,35443,2,0,0,2,0,0,2,0
4333,36644,1,0,0,0,0,1,0,0
4333,35204,5,5,5,5,0,0,5,5
4333,35398,1,1,0,0,0,0,0,0
4333,35911,1,0,0,0,1,0,0,0
4334,34041,3,0,3,0,3,0,3,0
4334,36409,1,1,0,0,0,0,0,0
4334,33455,2,2,0,0,0,0,0,2
4334,34994,3,3,0,0,0,0,3,3
4334,35037,1,1,0,0,0,0,0,0
4334,34455,1,0,0,0,0,0,0,1
4334,36587,1,1,0,0,0,0,0,0
4334,35062,3,3,0,0,3,0,3,0
4334,35455,1,0,0,0,0,1,0,0
4334,34445,1,0,1,0,0,0,0,0
4334,34541,5,5,0,5,5,5,0,5
4334,35789,3,3,0,0,3,3,0,0
4334,35634,5,5,0,0,5,5,5,5
4334,36435,1,1,0,0,0,0,0,0
4334,35828,1,0,0,0,1,0,0,0
4335,35975,3,3,3,0,0,0,3,0
4335,35036,3,3,3,3,0,0,0,0
4335,36459,1,1,0,0,0,0,0,0
4335,35808,1,0,0,0,0,0,1,0
4335,34474,1,0,0,0,0,0,1,0
4335,36613,1,1,0,0,0,0,0,0
4335,35944,3,0,0,3,3,3,0,0
4335,31735,1,0,0,1,0,0,0,0
4335,35358,2,0,2,0,0,0,0,2
4335,35735,3,3,0,0,3,0,3,0
4335,33820,2,0,2,2,0,0,0,0
4335,34223,3,0,0,0,0,3,3,3
4335,35387,2,0,0,2,2,0,0,0
4335,27802,2,0,0,0,2,2,0,0
4335,35091,2,0,2,0,0,2,0,0
4336,34527,1,1,0,0,0,0,0,0
4336,36004,1,0,0,0,1,0,0,0
4336,36064,2,2,0,0,0,0,0,2
4336,36481,1,1,0,0,0,0,0,0
4336,36273,3,3,0,0,3,3,0,0
4336,35196,3,3,3,0,0,0,3,0
4336,35872,1,0,0,0,0,1,0,0
4336,35923,2,2,2,0,0,0,0,0
4336,35852,2,2,0,0,0,0,2,0
4336,36500,1,1,0,0,0,0,0,0
4336,36471,1,0,0,0,0,1,0,0
4336,34405,1,0,0,0,1,0,0,0
4336,36093,1,0,0,0,0,1,0,0
4336,34559,1,0,1,0,0,0,0,0
4337,33868,3,3,0,0,0,0,3,3
4337,35729,1,0,0,0,1,0,0,0
4337,35088,1,0,0,0,0,0,0,1
4337,35775,3,3,0,3,0,0,0,3
4337,35905,1,1,0,0,0,0,0,0
4337,33266,1,1,0,0,0,0,0,0
4337,36161,3,0,0,3,3,0,3,0
4337,35705,2,2,0,0,2,0,0,0
4337,36191,3,3,0,0,3,3,0,0
4337,36340,1,1,0,0,0,0,0,0
4337,35063,1,0,0,0,0,0,1,0
4337,35902,2,2,2,0,0,0,0,0
4338,34199,4,4,0,0,4,4,0,4
4338,33927,2,0,2,0,2,0,0,0
4338,35606,4,0,4,4,0,4,0,4
4338,35626,1,0,0,0,0,0,0,1
4338,35730,3,0,0,3,0,0,3,3
4338,34513,4,4,0,4,0,4,0,4
4338,35657,1,1,0,0,0,0,0,0
4338,35774,1,1,0,0,0,0,0,0
4338,35264,2,0,0,2,0,0,0,2
4338,35857,1,0,0,0,0,1,0,0
4338,35206,1,1,0,0,0,0,0,0
4338,34536,1,0,1,0,0,0,0,0
4338,34868,1,1,0,0,0,0,0,0
4338,36453,1,0,0,0,0,1,0,0
4338,34825,2,0,0,0,0,0,2,2
4339,36241,1,0,0,1,0,0,0,0
4339,36123,1,0,1,0,0,0,0,0
4339,29970,1,0,0,0,0,0,0,1
4339,35411,1,1,0,0,0,0,0,0
4339,32290,1,1,0,0,0,0,0,0
4339,36014,7,7,7,7,7,7,7,7
4339,34387,3,0,3,0,0,0,3,0
4339,35116,2,0,2,0,0,2,0,0
4339,35587,1,1,0,0,0,0,0,0
4339,35691,3,0,0,0,3,3,0,3
4339,35635,1,0,0,0,0,0,1,0
4339,36440,1,0,0,0,0,1,0,0
4339,36267,1,0,0,0,0,1,0,0
4339,35742,1,0,0,1,0,0,0,0
4339,36499,1,0,0,0,0,1,0,0
4340,35935,3,3,0,3,0,3,0,0
4340,35971,1,0,0,0,1,0,0,0
4340,34556,1,0,1,0,0,0,0,0
4340,36394,1,1,0,0,0,0,0,0
4340,34944,2,0,2,0,0,2,0,0
4340,35990,1,0,0,0,0,0,1,0
4340,35287,2,0,2,0,0,0,0,2
4340,35666,2,0,0,2,0,0,0,2
4340,36410,1,1,0,0,0,0,0,0
4340,35511,1,1,0,0,0,0,0,0
4340,35579,4,0,4,0,4,4,4,0
4340,36054,1,1,0,0,0,0,0,0
4340,35382,1,0,0,1,0,0,0,0
4340,35454,4,0,4,4,0,0,4,4
4340,33476,3,3,3,0,0,0,3,0
4341,35161,1,0,0,0,0,1,0,0
4341,35854,3,0,3,3,0,0,0,3
4341,35894,1,0,0,0,0,1,0,0
4341,35257,1,0,0,0,0,1,0,0
4341,35946,1,0,0,0,0,0,1,0
4341,34930,1,0,0,0,1,0,0,0
4341,35328,1,0,0,0,0,0,0,1
4341,35809,3,0,3,0,0,3,0,3
4341,35448,2,0,0,0,0,2,0,2
4341,35484,1,0,0,0,0,1,0,0
4341,34970,1,0,0,0,0,0,1,0
4341,33898,1,0,0,0,0,0,1,0
4341,34269,3,0,0,0,3,3,0,3
4341,35045,1,0,1,0,0,0,0,0
4341,34578,2,2,0,0,2,0,0,0
4342,27301,2,0,0,0,0,0,2,2
4342,35928,1,0,0,0,1,0,0,0
4342,36343,4,4,4,4,0,0,0,4
4342,34049,1,0,0,0,1,0,0,0
4342,35694,4,4,0,4,4,4,0,0
4342,35880,1,0,1,0,0,0,0,0
4342,32171,2,0,0,0,2,0,0,2
4342,33750,3,0,0,0,0,0,3,3
4342,32609,1,0,0,0,0,0,1,0
4342,35466,1,1,0,0,0,0,0,0
4342,36231,1,0,0,0,0,0,1,0
4342,35671,1,1,0,0,0,0,0,0
4342,34691,3,3,3,0,3,0,0,0
4343,34964,1,0,1,0,0,0,0,0
4343,35780,2,2,0,2,0,0,0,0
4343,35512,2,2,0,0,2,0,0,0
4343,36214,1,1,0,0,0,0,0,0
4343,34345,2,0,2,0,2,0,0,0
4343,35717,1,0,0,1,0,0,0,0
4343,33798,2,0,2,0,0,0,0,2
4343,35728,2,0,0,0,0,2,0,2
4343,35810,1,1,0,0,0,0,0,0
4343,34582,2,2,2,0,0,0,0,0
4343,35749,5,5,5,5,0,5,5,0
4343,35486,1,1,0,0,0,0,0,0
4343,35133,1,0,1,0,0,0,0,0
4343,31509,4,0,4,4,4,0,4,0
4343,36281,1,1,0,0,0,0,0,0
4344,35744,2,0,0,0,2,2,0,0
4344,34763,1,0,0,1,0,0,0,0
4344,35100,1,0,0,0,0,0,0,1
4344,34318,2,2,0,0,2,0,0,0
4344,35478,1,0,1,0,0,0,0,0
4344,34511,3,3,3,0,0,3,0,0
4344,35628,2,0,2,0,0,0,0,2
4344,35913,3,3,0,3,0,0,3,0
4344,36312,1,0,0,0,0,1,0,0
4344,35023,1,0,0,0,1,0,0,0
4344,35248,1,0,0,0,0,1,0,0
4344,35638,1,1,0,0,0,0,0,0
4344,33374,4,0,4,4,4,4,0,0
4344,33938,1,0,0,1,0,0,0,0
4344,36369,1,1,0,0,0,0,0,0
4345,33740,2,2,0,0,0,0,0,2
4345,35885,1,0,0,0,0,0,0,1
4345,35745,1,0,0,0,1,0,0,0
